query_id,document_id,relevance
238,539,1.0
238,545,0.0
238,554,0.0
238,326,0.0
238,296,0.0
239,569,3.0
239,565,3.0
239,567,3.0
239,561,0.0
239,562,0.0
239,563,0.0
239,564,0.0
239,566,0.0
239,568,0.0
239,536,1.0
239,537,1.0
239,538,1.0
239,539,1.0
239,547,0.0
239,549,0.0
239,556,0.0
239,560,0.0
240,569,3.0
240,565,3.0
240,567,3.0
240,561,0.0
240,562,0.0
240,563,0.0
240,564,0.0
240,566,0.0
240,568,0.0
240,536,1.0
240,537,1.0
240,538,1.0
240,539,1.0
240,547,0.0
240,549,0.0
240,556,0.0
240,560,0.0
241,573,3.0
241,575,3.0
241,576,2.0
241,571,0.0
241,572,0.0
241,574,2.0
241,48,0.0
241,47,0.0
241,46,0.0
241,45,0.0
242,573,3.0
242,575,3.0
242,576,2.0
242,571,0.0
242,572,0.0
242,574,2.0
242,48,0.0
242,47,0.0
242,46,0.0
242,45,0.0
243,571,3.0
243,576,0.0
243,572,0.0
243,573,0.0
243,574,0.0
243,575,0.0
243,585,0.0
243,44,0.0
243,43,0.0
243,46,0.0
244,571,3.0
244,576,0.0
244,572,0.0
244,573,0.0
244,574,0.0
244,575,0.0
244,585,0.0
244,44,0.0
244,43,0.0
244,46,0.0
245,572,3.0
245,576,0.0
245,571,0.0
245,573,0.0
245,574,0.0
245,575,0.0
245,44,0.0
245,43,0.0
245,46,0.0
245,48,0.0
246,572,3.0
246,576,0.0
246,571,0.0
246,573,0.0
246,574,0.0
246,575,0.0
246,44,0.0
246,43,0.0
246,46,0.0
246,48,0.0
247,576,3.0
247,574,3.0
247,571,0.0
247,572,0.0
247,573,2.0
247,575,2.0
247,48,0.0
247,46,0.0
247,284,0.0
247,47,0.0
248,576,3.0
248,574,3.0
248,571,0.0
248,572,0.0
248,573,2.0
248,575,2.0
248,48,0.0
248,46,0.0
248,284,0.0
248,47,0.0
249,608,3.0
249,604,3.0
249,606,3.0
249,609,2.0
249,602,0.0
249,603,0.0
249,605,2.0
249,607,2.0
249,207,0.0
249,616,0.0
249,412,0.0
249,600,0.0
250,608,3.0
250,604,3.0
250,606,3.0
250,609,2.0
250,602,0.0
250,603,0.0
250,605,2.0
250,607,2.0
250,207,0.0
250,616,0.0
250,412,0.0
250,600,0.0
251,602,3.0
251,608,0.0
251,609,0.0
251,603,0.0
251,604,0.0
251,605,0.0
251,606,0.0
251,607,0.0
251,618,0.0
251,635,0.0
251,610,0.0
251,593,0.0
252,602,3.0
252,608,0.0
252,609,0.0
252,603,0.0
252,604,0.0
252,605,0.0
252,606,0.0
252,607,0.0
252,618,0.0
252,635,0.0
252,610,0.0
252,593,0.0
253,603,3.0
253,608,0.0
253,609,0.0
253,602,0.0
253,604,0.0
253,605,0.0
253,606,0.0
253,607,0.0
253,611,0.0
253,50,0.0
253,619,0.0
253,594,0.0
254,603,3.0
254,608,0.0
254,609,0.0
254,602,0.0
254,604,0.0
254,605,0.0
254,606,0.0
254,607,0.0
254,611,0.0
254,50,0.0
254,619,0.0
254,594,0.0
255,609,3.0
255,605,3.0
255,607,3.0
255,608,2.0
255,602,0.0
255,603,0.0
255,604,2.0
255,606,2.0
255,592,0.0
255,623,0.0
255,621,0.0
255,412,0.0
256,609,3.0
256,605,3.0
256,607,3.0
256,608,2.0
256,602,0.0
256,603,0.0
256,604,2.0
256,606,2.0
256,592,0.0
256,623,0.0
256,621,0.0
256,412,0.0
257,616,3.0
257,612,3.0
257,614,3.0
257,610,0.0
257,611,0.0
257,613,2.0
257,615,2.0
257,617,2.0
257,622,0.0
257,623,0.0
257,620,0.0
257,621,0.0
258,616,3.0
258,612,3.0
258,614,3.0
258,610,0.0
258,611,0.0
258,613,2.0
258,615,2.0
258,617,2.0
258,622,0.0
258,623,0.0
258,620,0.0
258,621,0.0
259,610,3.0
259,611,0.0
259,612,0.0
259,613,0.0
259,614,0.0
259,615,0.0
259,616,0.0
259,617,0.0
259,618,0.0
259,619,0.0
259,593,0.0
259,110,0.0
260,610,3.0
260,611,0.0
260,612,0.0
260,613,0.0
260,614,0.0
260,615,0.0
260,616,0.0
260,617,0.0
260,618,0.0
260,619,0.0
260,593,0.0
260,110,0.0
261,611,3.0
261,610,0.0
261,612,0.0
261,613,0.0
261,614,0.0
261,615,0.0
261,616,0.0
261,617,0.0
261,619,0.0
261,618,0.0
261,594,0.0
261,621,0.0
262,611,3.0
262,610,0.0
262,612,0.0
262,613,0.0
262,614,0.0
262,615,0.0
262,616,0.0
262,617,0.0
262,619,0.0
262,618,0.0
262,594,0.0
262,621,0.0
263,617,3.0
263,613,3.0
263,615,3.0
263,610,0.0
263,611,0.0
263,612,2.0
263,614,2.0
263,616,2.0
263,623,0.0
263,621,0.0
263,622,0.0
263,122,0.0
264,617,3.0
264,613,3.0
264,615,3.0
264,610,0.0
264,611,0.0
264,612,2.0
264,614,2.0
264,616,2.0
264,623,0.0
264,621,0.0
264,622,0.0
264,122,0.0
265,624,3.0
265,620,3.0
265,622,3.0
265,618,0.0
265,619,0.0
265,621,2.0
265,623,2.0
265,625,2.0
265,616,0.0
265,617,0.0
265,612,0.0
265,613,0.0
266,624,3.0
266,620,3.0
266,622,3.0
266,618,0.0
266,619,0.0
266,621,2.0
266,623,2.0
266,625,2.0
266,616,0.0
266,617,0.0
266,612,0.0
266,613,0.0
267,618,3.0
267,619,0.0
267,620,0.0
267,621,0.0
267,622,0.0
267,623,0.0
267,624,0.0
267,625,0.0
267,610,0.0
267,611,0.0
267,602,0.0
267,577,0.0
268,618,3.0
268,619,0.0
268,620,0.0
268,621,0.0
268,622,0.0
268,623,0.0
268,624,0.0
268,625,0.0
268,610,0.0
268,611,0.0
268,602,0.0
268,577,0.0
269,619,3.0
269,618,0.0
269,620,0.0
269,621,0.0
269,622,0.0
269,623,0.0
269,624,0.0
269,625,0.0
269,610,0.0
269,611,0.0
269,134,0.0
269,627,0.0
270,619,3.0
270,618,0.0
270,620,0.0
270,621,0.0
270,622,0.0
270,623,0.0
270,624,0.0
270,625,0.0
270,610,0.0
270,611,0.0
270,134,0.0
270,627,0.0
271,625,3.0
271,621,3.0
271,623,3.0
271,618,0.0
271,619,0.0
271,620,2.0
271,622,2.0
271,624,2.0
271,148,0.0
271,140,0.0
271,146,0.0
271,139,0.0
272,625,3.0
272,621,3.0
272,623,3.0
272,618,0.0
272,619,0.0
272,620,2.0
272,622,2.0
272,624,2.0
272,148,0.0
272,140,0.0
272,146,0.0
272,139,0.0
273,628,3.0
273,630,3.0
273,626,0.0
273,627,0.0
273,629,2.0
273,631,2.0
273,158,0.0
273,157,0.0
273,156,0.0
273,446,0.0
274,628,3.0
274,630,3.0
274,626,0.0
274,627,0.0
274,629,2.0
274,631,2.0
274,158,0.0
274,157,0.0
274,156,0.0
274,446,0.0
275,626,3.0
275,627,0.0
275,628,0.0
275,629,0.0
275,630,0.0
275,631,0.0
275,153,0.0
275,593,0.0
275,27,0.0
275,577,0.0
276,626,3.0
276,627,0.0
276,628,0.0
276,629,0.0
276,630,0.0
276,631,0.0
276,153,0.0
276,593,0.0
276,27,0.0
276,577,0.0
277,627,3.0
277,626,0.0
277,628,0.0
277,629,0.0
277,630,0.0
277,631,0.0
277,153,0.0
277,619,0.0
277,27,0.0
277,234,0.0
278,627,3.0
278,626,0.0
278,628,0.0
278,629,0.0
278,630,0.0
278,631,0.0
278,153,0.0
278,619,0.0
278,27,0.0
278,234,0.0
279,629,3.0
279,631,3.0
279,626,0.0
279,627,0.0
279,628,2.0
279,630,2.0
279,158,0.0
279,156,0.0
279,157,0.0
279,446,0.0
280,629,3.0
280,631,3.0
280,626,0.0
280,627,0.0
280,628,2.0
280,630,2.0
280,158,0.0
280,156,0.0
280,157,0.0
280,446,0.0
281,643,3.0
281,651,0.0
281,215,0.0
281,42,0.0
281,220,0.0
282,643,3.0
282,651,0.0
282,215,0.0
282,42,0.0
282,220,0.0
283,645,3.0
283,652,0.0
283,653,0.0
283,651,0.0
283,647,0.0
284,645,3.0
284,652,0.0
284,653,0.0
284,651,0.0
284,647,0.0
285,654,3.0
285,189,0.0
285,192,0.0
285,650,0.0
285,652,0.0
286,654,3.0
286,189,0.0
286,192,0.0
286,650,0.0
286,652,0.0
287,656,3.0
287,657,2.0
287,658,0.0
287,659,0.0
287,660,0.0
287,381,0.0
287,342,0.0
287,365,0.0
287,333,0.0
288,656,3.0
288,657,2.0
288,658,0.0
288,659,0.0
288,660,0.0
288,381,0.0
288,342,0.0
288,365,0.0
288,333,0.0
289,658,3.0
289,659,3.0
289,660,3.0
289,656,0.0
289,657,0.0
289,670,0.0
289,665,0.0
289,669,0.0
289,664,0.0
290,658,3.0
290,659,3.0
290,660,3.0
290,656,0.0
290,657,0.0
290,670,0.0
290,665,0.0
290,669,0.0
290,664,0.0
291,657,3.0
291,656,2.0
291,658,0.0
291,659,0.0
291,660,0.0
291,662,0.0
291,381,0.0
291,342,0.0
291,365,0.0
292,657,3.0
292,656,2.0
292,658,0.0
292,659,0.0
292,660,0.0
292,662,0.0
292,381,0.0
292,342,0.0
292,365,0.0
293,661,3.0
293,664,0.0
293,665,0.0
293,662,2.0
293,663,0.0
293,671,0.0
293,666,0.0
293,676,0.0
293,656,0.0
294,661,3.0
294,664,0.0
294,665,0.0
294,662,2.0
294,663,0.0
294,671,0.0
294,666,0.0
294,676,0.0
294,656,0.0
295,664,3.0
295,665,3.0
295,663,3.0
295,661,0.0
295,662,0.0
295,679,0.0
295,680,0.0
295,684,0.0
295,685,0.0
296,664,3.0
296,665,3.0
296,663,3.0
296,661,0.0
296,662,0.0
296,679,0.0
296,680,0.0
296,684,0.0
296,685,0.0
297,662,3.0
297,664,0.0
297,665,0.0
297,661,2.0
297,663,0.0
297,657,0.0
297,677,0.0
297,672,0.0
297,682,0.0
298,662,3.0
298,664,0.0
298,665,0.0
298,661,2.0
298,663,0.0
298,657,0.0
298,677,0.0
298,672,0.0
298,682,0.0
299,671,3.0
299,672,2.0
299,673,0.0
299,674,0.0
299,675,0.0
299,666,0.0
299,661,0.0
299,676,0.0
299,681,0.0
300,671,3.0
300,672,2.0
300,673,0.0
300,674,0.0
300,675,0.0
300,666,0.0
300,661,0.0
300,676,0.0
300,681,0.0
301,673,3.0
301,674,3.0
301,675,3.0
301,672,0.0
301,671,0.0
301,670,0.0
301,665,0.0
301,680,0.0
301,669,0.0
302,673,3.0
302,674,3.0
302,675,3.0
302,672,0.0
302,671,0.0
302,670,0.0
302,665,0.0
302,680,0.0
302,669,0.0
303,672,3.0
303,673,0.0
303,674,0.0
303,675,0.0
303,671,2.0
303,662,0.0
303,677,0.0
303,667,0.0
303,682,0.0
304,672,3.0
304,673,0.0
304,674,0.0
304,675,0.0
304,671,2.0
304,662,0.0
304,677,0.0
304,667,0.0
304,682,0.0
305,686,3.0
305,694,0.0
305,693,0.0
305,687,0.0
305,192,0.0
306,686,3.0
306,694,0.0
306,693,0.0
306,687,0.0
306,192,0.0
307,687,3.0
307,690,0.0
307,693,0.0
307,686,0.0
307,223,0.0
308,687,3.0
308,690,0.0
308,693,0.0
308,686,0.0
308,223,0.0
